date;date_c;mesocosm_ID;fish;warming;binMid;binMin;binMax;biomass.L;binWidth;biomass.L.n;log10binMid;log10Biom;log10BiomNorm;tmean15;log10binMid.scaled
20/04/2021;28;6;NF;W;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;777.012448089697;4.60175801547362e-05;16885121.8485839;-4.63362918633829;2.89042797645003;7.22750419899433;16.5281083584163;-4.57565593409251
20/04/2021;28;6;NF;W;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;69.22554008;0.00892794989968049;7753.80024057677;-2.34580121929203;1.84026635268556;3.88951460818361;16.5281083584163;-2.28782796704626
20/04/2021;28;6;NF;W;0.87503766624533;0.00897420589841433;1.74110112659224;717.53976308253;1.73212692069383;414.253571438697;-0.0579732522457746;2.85584597287479;2.61726626132658;16.5281083584163;0
20/04/2021;28;6;NF;W;169.767563142226;1.74110112659224;337.794025157861;955.201073404722;336.052924031269;2.8424126234231;2.22985471480048;2.98009480182286;0.453687123228394;16.5281083584163;2.28782796704625
20/04/2021;28;6;NF;W;32936.8970125789;337.794025157861;65536;173.803828872748;65198.2059748421;0.00266577624758285;4.51768268184674;2.2400593396615;-2.57417630597923;16.5281083584163;4.57565593409251
20/04/2021;28;7;NF;NW;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;43.3377454109091;4.60175801547362e-05;941764.979062;-4.63362918633829;1.63686631397341;5.97394253651771;13.2397066450567;-4.57565593409251
20/04/2021;28;7;NF;NW;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;3.66035322181818;0.00892794989968049;409.988100621978;-2.34580121929203;0.563522996565086;2.61277125206313;13.2397066450567;-2.28782796704626
20/04/2021;28;7;NF;NW;0.87503766624533;0.00897420589841433;1.74110112659224;1072.398452336;1.73212692069383;619.122328464497;-0.0579732522457746;3.03035617854618;2.79177646699797;13.2397066450567;0
20/04/2021;28;7;NF;NW;169.767563142226;1.74110112659224;337.794025157861;1034.37388553067;336.052924031269;3.07800888360794;2.22985471480048;3.01467754753253;0.488269868938065;13.2397066450567;2.28782796704625
20/04/2021;28;7;NF;NW;32936.8970125789;337.794025157861;65536;1493.61378979095;65198.2059748421;0.0229088173126617;4.51768268184674;3.17423831458381;-1.63999733105692;13.2397066450567;4.57565593409251
20/04/2021;28;8;NF;W;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;1883.32286632485;4.60175801547362e-05;40926160.3933125;-4.63362918633829;3.27492477941305;7.61200100195736;16.2985123871266;-4.57565593409251
20/04/2021;28;8;NF;W;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;84.1469372363636;0.00892794989968049;9425.11306424054;-2.34580121929203;1.92503831323456;3.9742865687326;16.2985123871266;-2.28782796704626
20/04/2021;28;8;NF;W;0.87503766624533;0.00897420589841433;1.74110112659224;395.624237840642;1.73212692069383;228.403723257283;-0.0579732522457746;2.5972828907057;2.35870317915749;16.2985123871266;0
20/04/2021;28;8;NF;W;169.767563142226;1.74110112659224;337.794025157861;1160.11187135713;336.052924031269;3.45217014463231;2.22985471480048;3.06449987092558;0.538092192331107;16.2985123871266;2.28782796704625
20/04/2021;28;8;NF;W;32936.8970125789;337.794025157861;65536;1785.83886653231;65198.2059748421;0.0273909203455906;4.51768268184674;3.25184227060357;-1.56239337503716;16.2985123871266;4.57565593409251
20/04/2021;28;9;LB;NW;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;155.674372506061;4.60175801547362e-05;3382932.60928972;-4.63362918633829;2.19221712383808;6.52929334638239;13.0975698078259;-4.57565593409251
20/04/2021;28;9;LB;NW;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;106.790361025455;0.00892794989968049;11961.3530794204;-2.34580121929203;2.02853205473024;4.07778031022829;13.0975698078259;-2.28782796704626
